mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
2.978842926025391,1.37238998857755,3.9166050434112547,1.3031764984562777,balanced,25,sqrt,8,8,221,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 8, 'n_estimators': 221}",0.8084112149532711,0.817016317016317,0.8261120739456961,0.82063305978898,0.8166373755125952,0.8177620082433718,0.005783160443046781,22,0.8725834797891037,0.870722433460076,0.8716226084416533,0.8701774974328884,0.8705916642378315,0.8711395366723107,0.0008623211526080506
8.615959024429321,0.9709667087915035,1.3744495391845704,0.4486595947266021,balanced,20,,8,5,459,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 459}",0.8046783625730994,0.8244897959183674,0.8257309941520468,0.8189806678383128,0.8213866039952996,0.8190532848954252,0.007566181283187216,20,0.8981577008106116,0.8962569997052756,0.8991745283018868,0.8992156282373834,0.9002932551319648,0.8986196224374243,0.0013608488227586234
4.648973226547241,1.2450307532443008,1.841942834854126,0.803477946982368,balanced_subsample,20,log2,5,3,443,"{'class_weight': 'balanced_subsample', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 3, 'n_estimators': 443}",0.8163265306122449,0.8264654672083576,0.8301449275362319,0.8233918128654971,0.8282710280373832,0.824919953251943,0.004839437933969774,14,0.8973305954825462,0.8932609014828953,0.8941969519343493,0.8959342433582856,0.895282605520666,0.8952010595557486,0.0014036792339583036
5.359167051315308,0.5357085553745531,1.4341601848602294,0.797904121924362,balanced_subsample,,log2,2,2,413,"{'class_weight': 'balanced_subsample', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 413}",0.8381063705435418,0.8380731282646546,0.85,0.8425980105324752,0.8437682855471036,0.8425091589775551,0.004399293307361435,2,0.9688756515264334,0.9686847599164927,0.9682421350827494,0.9684241882633303,0.969859743360191,0.9688172956298393,0.000564448660734948
3.6223268508911133,0.5368824523355371,0.7142476081848145,0.353271570943566,balanced_subsample,30,sqrt,1,11,287,"{'class_weight': 'balanced_subsample', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 11, 'n_estimators': 287}",0.8337264150943396,0.838973162193699,0.8371278458844134,0.835203780271707,0.840117994100295,0.8370298395088909,0.0023481870576127707,4,0.9421389260746691,0.9410541945063103,0.9410889616185659,0.9411589453299568,0.9412814033001338,0.9413444861659273,0.0004047472446647235
2.1948866844177246,0.2138588402918169,0.8207271099090576,0.30456754701170363,balanced_subsample,,log2,3,13,154,"{'class_weight': 'balanced_subsample', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 13, 'n_estimators': 154}",0.815681685196021,0.8327526132404182,0.8337182448036952,0.8300999412110524,0.8321678321678322,0.8288840633238038,0.006706702231716125,8,0.9042709867452136,0.903510060214422,0.9040492957746479,0.9052538370720189,0.9022379269729093,0.9038644213558424,0.000990051089104312
2.1406704902648928,0.28553469568218665,2.4841335296630858,1.2184085375683567,balanced_subsample,10,,5,8,120,"{'class_weight': 'balanced_subsample', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 120}",0.814128546612623,0.8237347294938918,0.8234610917537747,0.8228438228438228,0.8176991150442477,0.820373461149672,0.0038232279345029167,17,0.8994307400379506,0.8979591836734694,0.8962800875273523,0.9010248901903367,0.9006680220737728,0.8990725847005765,0.0017619815375001647
5.010883426666259,0.17264464147842815,1.9218704223632812,0.04901802698320248,balanced,15,sqrt,2,10,445,"{'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 445}",0.8294392523364486,0.8375072801397787,0.836046511627907,0.8348030570252792,0.8419825072886298,0.8359557216836088,0.004062775646102729,5,0.9272165857962065,0.9264922081740664,0.9249706916764361,0.9267285861713106,0.9255131964809384,0.9261842536597916,0.0008221792907352803
7.605003786087036,0.3779722117261811,1.68172607421875,0.5660388049827755,balanced,15,,7,13,363,"{'class_weight': 'balanced', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 7, 'min_samples_split': 13, 'n_estimators': 363}",0.8058479532163743,0.8247663551401869,0.8260105448154658,0.8200934579439252,0.8209658421672555,0.8195368306566415,0.007197140748147648,18,0.9082068660674819,0.9055990545132221,0.9065130704474966,0.9076127124907613,0.9095447870778267,0.9074952981193578,0.0013624265913050864
2.7752544403076174,0.20151473455531685,1.8111671924591064,0.2706419664126187,balanced,20,log2,1,5,149,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 149}",0.8445229681978799,0.8392752776154295,0.8491555037856727,0.8461991750147319,0.8482352941176471,0.8454776437462723,0.0034937844362596506,1,0.9815950920245399,0.9824403421882035,0.9811151079136691,0.9808153477218226,0.9824456114028507,0.9816823002502172,0.0006690576362669115
3.4821486473083496,0.6798947540827375,2.370730257034302,1.267749186791589,balanced_subsample,25,log2,6,11,359,"{'class_weight': 'balanced_subsample', 'max_depth': 25, 'max_features': 'log2', 'min_samples_leaf': 6, 'min_samples_split': 11, 'n_estimators': 359}",0.8177570093457944,0.8248259860788864,0.8271461716937355,0.8227699530516432,0.825452422650321,0.8235903085640762,0.003235394669107778,16,0.8848857644991213,0.8812664907651715,0.8838228846996932,0.8831625183016105,0.8799649532710281,0.8826205223073249,0.0017751735403380893
8.239443445205689,0.5694501676138761,0.6760354042053223,0.7075898487557175,balanced_subsample,30,,2,13,261,"{'class_weight': 'balanced_subsample', 'max_depth': 30, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 13, 'n_estimators': 261}",0.8269005847953217,0.8299240210403273,0.8333333333333334,0.8256018790369936,0.8235294117647058,0.8278578459941365,0.003434854282678981,9,0.9397411099538759,0.9432782492184011,0.9436997319034852,0.9427378467044438,0.9432782492184011,0.9425470373997215,0.001435805215805995
5.538228321075439,1.509727431315331,1.2770085334777832,1.143705455893908,balanced_subsample,,log2,8,15,314,"{'class_weight': 'balanced_subsample', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 8, 'min_samples_split': 15, 'n_estimators': 314}",0.8095515433896331,0.8123543123543123,0.8227114716106605,0.8168519602106495,0.8234604105571848,0.816985939624488,0.005503465443027914,23,0.8659733411454519,0.8662662955910356,0.8652751423149905,0.8672798948751642,0.8648569760653824,0.8659303299984049,0.0008387380712495769
3.3217494010925295,0.18562924727886262,0.4878524303436279,0.12985803439108462,balanced_subsample,10,log2,8,17,336,"{'class_weight': 'balanced_subsample', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 8, 'min_samples_split': 17, 'n_estimators': 336}",0.8020954598370198,0.8163972286374134,0.8216340621403913,0.8181818181818182,0.8147713950762017,0.8146159927745689,0.006662268451108331,29,0.855270821199767,0.8556445739257101,0.8540760081230055,0.8542815674891147,0.8524590163934426,0.854346397426208,0.0011116961811442293
1.6829069137573243,0.5019365089733214,1.0052177906036377,0.33510830328467694,balanced_subsample,30,log2,9,14,140,"{'class_weight': 'balanced_subsample', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 9, 'min_samples_split': 14, 'n_estimators': 140}",0.8074679113185531,0.8197674418604651,0.820661636680209,0.8200934579439252,0.8157739846968806,0.8167528865000065,0.00495367141471447,25,0.8586448598130841,0.8611599297012302,0.8609773887673231,0.8580607476635514,0.8589350838803793,0.8595556019651138,0.0012684185854578663
0.8118292331695557,0.16145731257715196,0.2852484703063965,0.14800323229306359,balanced,30,sqrt,9,8,108,"{'class_weight': 'balanced', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 9, 'min_samples_split': 8, 'n_estimators': 108}",0.8053613053613053,0.8177570093457944,0.8261120739456961,0.817809021675454,0.8169014084507042,0.8167881637557908,0.006625738163063445,24,0.8639555295494441,0.862923325025656,0.8641939252336449,0.8640421483974828,0.8619833503724259,0.8634196557157308,0.0008465776259718476
14.980033493041992,0.5095502622149229,0.9702548980712891,0.4226449112613248,balanced_subsample,10,,3,18,491,"{'class_weight': 'balanced_subsample', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 18, 'n_estimators': 491}",0.8086096567771961,0.8222996515679443,0.8227774549680419,0.8205128205128205,0.8220786846741045,0.8192556537000215,0.0053769178894231134,19,0.8906752411575563,0.8884671532846715,0.886817188638019,0.8912311521007173,0.8911841722432354,0.8896749814848398,0.0017507525273591628
4.810786867141724,0.7830632863093475,4.973249912261963,0.26090869802860184,balanced,20,sqrt,5,11,330,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 11, 'n_estimators': 330}",0.8194038573933372,0.8285880302149913,0.8325581395348837,0.8253968253968254,0.8285547103569338,0.8269003125793942,0.004383006793214135,11,0.8995748423984753,0.8966226138032305,0.9003668378576669,0.900338583836302,0.9,0.899380575579135,0.0014084226972373107
10.878784608840942,3.1250138764488318,3.116663026809692,1.450531919374243,balanced_subsample,10,,9,9,367,"{'class_weight': 'balanced_subsample', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 9, 'min_samples_split': 9, 'n_estimators': 367}",0.7983635300993571,0.8142523364485982,0.8183401044689496,0.8109684947491248,0.8150765606595995,0.8114002052851259,0.006927535140016845,30,0.8775778850372971,0.874360099458827,0.8766205389657684,0.8767042955578361,0.8799650807507639,0.8770455799540985,0.0018064204369252028
7.634333896636963,1.6115053532104027,3.693698215484619,0.5027185083971294,balanced_subsample,10,,7,6,198,"{'class_weight': 'balanced_subsample', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 7, 'min_samples_split': 6, 'n_estimators': 198}",0.8032691185055458,0.8230500582072177,0.8208695652173913,0.8144269924374636,0.8190925162050677,0.8161416501145371,0.0070346146341229085,26,0.8898948598130841,0.8861646234676007,0.8870451237263465,0.8886933567971843,0.8897614892379291,0.888311890608429,0.001481087347209507
11.508232688903808,0.38889169480905533,2.907416820526123,1.3656930088601615,balanced_subsample,,,3,2,326,"{'class_weight': 'balanced_subsample', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 326}",0.8262910798122066,0.8365328679464805,0.8404255319148937,0.8320655354008192,0.8290094339622641,0.8328648898073329,0.005085977935469162,7,0.967741935483871,0.9689273976695548,0.9662283323371189,0.9677033492822966,0.9698605488079173,0.9680923127161517,0.001230650670728208
11.536526489257813,0.8211920567984824,2.02773003578186,1.0069022189952894,balanced,,,1,6,317,"{'class_weight': 'balanced', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 317}",0.8322465915826912,0.84,0.8457888493475683,0.8375664500886001,0.8317535545023697,0.8374710891042458,0.005207210304525409,3,0.9908146363499473,0.9915662650602409,0.9900662251655629,0.9915688045769346,0.9908091004972126,0.9909650063299796,0.000562282798036262
6.80705246925354,1.514359703804969,1.5423829078674316,1.1084551970548053,balanced,,,9,16,114,"{'class_weight': 'balanced', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 9, 'min_samples_split': 16, 'n_estimators': 114}",0.8007013442431327,0.8200934579439252,0.8271028037383178,0.8138173302107728,0.8170011806375442,0.8157432233547384,0.008712224235032725,27,0.8876454130466794,0.8862398822663723,0.8900323434284034,0.8907289664350141,0.8891820580474934,0.8887657326447925,0.0016289231270531534
4.088146209716797,0.44905100537176085,1.2736763954162598,0.39341035740286956,balanced_subsample,15,sqrt,3,8,340,"{'class_weight': 'balanced_subsample', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 340}",0.8287551139684395,0.8396062536189924,0.8362369337979094,0.8300117233294255,0.8390871854885898,0.8347394420406713,0.004538605871400615,6,0.9268722466960353,0.9252459979438978,0.9256707227679226,0.925224034082562,0.9254430935989454,0.9256912190178725,0.0006120941536820228
4.620622539520264,0.19759596695811993,0.5367764949798584,0.15055799233206757,balanced_subsample,30,log2,5,8,336,"{'class_weight': 'balanced_subsample', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 336}",0.815681685196021,0.8281068524970964,0.8303416328894035,0.8246942341292953,0.8278688524590164,0.8253386514341667,0.00515299812497351,13,0.8977973568281938,0.8934233705226071,0.895176660313737,0.8950843727072634,0.8942518648530057,0.8951467250449614,0.0014697862672838553
3.0956847190856935,0.6650520473437267,2.87276668548584,1.7104375619186323,balanced,20,sqrt,4,14,259,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 14, 'n_estimators': 259}",0.8185011709601874,0.8261877172653534,0.8234610917537747,0.8267762771579565,0.8341121495327103,0.8258076813339963,0.005078156629001311,12,0.89654157468727,0.8956802821040258,0.8976054061995005,0.8998818665091554,0.8976054061995005,0.8974629071398905,0.001408444667061993
7.918259763717652,0.5702414307193565,0.7401828289031982,0.09018569771421266,balanced,20,,6,3,269,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 6, 'min_samples_split': 3, 'n_estimators': 269}",0.8172796263864565,0.8258590564938847,0.8288393903868698,0.8233236151603499,0.8242924528301887,0.8239188282515499,0.0038091808230919363,15,0.9207100591715977,0.9177655949029486,0.9184307920059216,0.9208654416123295,0.9186955880182972,0.9192934951422188,0.0012580856986389056
6.576688766479492,2.3083069056333567,0.9518856048583985,0.7629290027490777,balanced,,sqrt,5,7,383,"{'class_weight': 'balanced', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 7, 'n_estimators': 383}",0.8177570093457944,0.8311085316308764,0.8283885980221058,0.8294392523364486,0.8314868804664723,0.8276360543603396,0.005065576677879546,10,0.9028001759272833,0.8988269794721407,0.9005435581019539,0.9009565857247976,0.9020527859237537,0.9010360170299858,0.00136196531954822
3.0161643028259277,0.5605995964758221,0.9514002323150634,0.8087689349533849,balanced_subsample,25,log2,7,8,289,"{'class_weight': 'balanced_subsample', 'max_depth': 25, 'max_features': 'log2', 'min_samples_leaf': 7, 'min_samples_split': 8, 'n_estimators': 289}",0.8081632653061225,0.81537565521258,0.8277066356228172,0.8186588921282799,0.8211143695014663,0.8182037635542532,0.006446598303187495,21,0.8734455010972934,0.8713219148001756,0.8725204200700116,0.8745792477681839,0.872132105801549,0.8727998379074426,0.001121728809591771
3.374353551864624,0.2564877167916094,0.3190126419067383,0.12677943296593935,balanced,10,sqrt,9,14,332,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 9, 'min_samples_split': 14, 'n_estimators': 332}",0.8069767441860465,0.8136574074074074,0.821283979178716,0.8158971361776739,0.8202443280977313,0.8156119190095149,0.005140023135964962,28,0.8554357330224425,0.8566010211524435,0.8534145280556764,0.8550261475886113,0.8540603586528649,0.8549075576944076,0.0011052361686061146
